2.731711575670514591e-02,2.773410751100096119e-02
3.244056030369149579e-02,3.270394471238000783e-02
3.467004998385028736e-02,3.666197500568175310e-02
3.686105422723618547e-02,3.690339791331696123e-02
3.829645421435121794e-02,3.850261213363184026e-02
4.154724113702532029e-02,4.193350153112111039e-02
4.209279948970003765e-02,4.229945469695958749e-02
4.220002432154588978e-02,4.262027665183128894e-02
4.205311228938512363e-02,4.403321692108196767e-02
4.409177620740024894e-02,4.446215203378722086e-02
4.422680414873770421e-02,4.487510099511436701e-02
4.476986621873992739e-02,4.511440454930232269e-02
4.606367590775674314e-02,4.633817410270450743e-02
4.746950331596030276e-02,4.767591462232490668e-02
4.795244088332685506e-02,4.811725797746620181e-02
4.821563001706564988e-02,4.828931538823973829e-02
4.781064006203022965e-02,4.995221228002743458e-02
5.001922329067117617e-02,5.004690626438879769e-02
5.061058300513400499e-02,5.063506319302667896e-02
4.964029248650888432e-02,5.076889854512231515e-02
5.057974070007617562e-02,5.100790943260216648e-02
4.927991321499209515e-02,5.142014901004541422e-02
4.991790178254242732e-02,5.163946079845152526e-02
5.184289560934444985e-02,5.220836425231709793e-02
5.227423620372905616e-02,5.238502516625245103e-02
5.195935633045788149e-02,5.266426266893296793e-02
5.347771937563430833e-02,5.422359673703988636e-02
5.393433952320399877e-02,5.428366384909712877e-02
5.413107895807059422e-02,5.447967077627314386e-02
5.166507556969179848e-02,5.451342881839485455e-02
5.481185923911398999e-02,5.524527665505527679e-02
5.528622977067981087e-02,5.543358124752314348e-02
5.412318189703004684e-02,5.575288985330034697e-02
5.584756868412818487e-02,5.603745871693029817e-02
5.635576221757024329e-02,5.667981628560333357e-02
5.342986111142568328e-02,5.697342818066424008e-02
5.605097980767975024e-02,5.707797337315376890e-02
5.715221167889631554e-02,5.718762769799093371e-02
5.674967517029904512e-02,5.725250450368075950e-02
5.713138571125483262e-02,5.780061859075371483e-02
5.717627680739061774e-02,5.791458190249099830e-02
5.794910279088686528e-02,5.798520209350353782e-02
5.794903020082470269e-02,5.838306037651363328e-02
5.779159228492426054e-02,5.906993721988194890e-02
5.793524882133038040e-02,5.982206381650801569e-02
5.777809097251396936e-02,5.992841236049948478e-02
6.035613721355549688e-02,6.046187848308060692e-02
6.077695247153500069e-02,6.088920851634453679e-02
6.039073741876585522e-02,6.117315232566173516e-02
